标题长度	链接	视频	图片	艾特	时间	话题	星期	min_min 	min_max	min_mean	max_min	max_max	max_mean	mean_min	mean_max	mean_mean	popular
32	0	0	9	0	607	1	6	529	540	534	8573	8573	8573	90	16396	2692	1
24	1	0	9	0	916	1	5	1785	4451	2031	384	140765	11265	301	30007	3467	1
17	0	0	9	0	889	0	5	714	714	714	142	268284	3428	409	10266	1814	0
20	0	0	1	0	859	0	5	208	208	208	113	268284	3615	125	10331	1600	0
18	0	0	1	0	812	1	5	184	5568	1361	384	140765	11265	620	7436	2958	0
14	0	0	6	0	788	0	5	477	4719	2305	554	26198	3381	162	12915	3136	1
19	0	0	0	0	764	1	5	329	504	417	327	27756	6189	292	29363	2981	0
22	0	0	1	0	721	0	5	643	10579	2536	643	16396	8766	1232	14532	5341	1
21	0	0	1	0	701	1	5	216	6766	1173	578	28785	6472	295	16827	2078	1
20	1	0	9	0	662	1	5	52	51074	1959	384	140765	11265	793	16827	4392	1
27	0	0	1	0	641	1	5	125	1125	652	384	140765	11265	628	4825	2193	1
22	0	0	1	0	623	0	5	175	1708	617	152	65209	2353	771	1191	1036	0
18	0	0	6	0	602	1	5	347	2226	905	384	140765	11265	232	52816	5997	1
19	0	0	9	0	529	1	5	279	15961	2198	272	65209	6665	298	24642	4469	1
19	0	0	1	0	1065	0	2	274	523	398	367	10806	3842	2301	2301	2301	1
20	0	0	1	0	1035	0	2	329	1339	557	209	140765	5085	287	2612	1137	0
15	0	0	9	0	1020	0	2	343	1588	872	306	40832	3493	237	50105	2612	0
13	1	0	9	0	983	1	2	232	6322	2045	193	50105	6755	4905	4905	4905	1
12	1	0	6	0	951	1	2	793	4612	2425	840	14414	7007	4612	4612	4612	1
12	0	0	1	0	905	1	2	971	971	971	4249	4249	4249	358	9631	2228	1
22	0	0	2	0	883	0	2	52	2759	893	788	4451	2809	218	21436	2086	0
15	0	0	6	0	866	1	2	52	51074	1959	384	140765	11265	793	16827	4392	0
13	0	0	9	0	833	0	2	926	2639	1782	1408	14946	6130	266	14946	3451	1
13	0	0	2	0	752	0	2	1648	1648	1648	5489	5489	5489	5489	5489	5489	1
15	1	0	2	0	704	1	2	505	4809	1687	338	13272	3242	200	12888	2728	1
7	1	0	6	0	682	1	2	518	6444	2464	6779	6779	6779	1648	5227	3437	0
13	1	0	5	0	659	1	2	793	793	793	283	63557	6090	237	50105	2612	0
9	0	0	1	0	633	1	2	669	6584	2493	332	18440	2720	350	4682	2516	0
24	0	1	9	0	607	0	2	942	942	942	1784	6118	3951	1979	1979	1979	0
17	0	0	6	0	876	0	1	152	7368	781	385	40260	5691	719	6431	2529	1
15	0	0	9	0	830	1	1	1209	1209	1209	449	20725	3080	489	6607	2078	0
13	0	0	9	0	803	1	1	632	1334	983	632	1334	983	632	1334	983	0
14	0	0	6	0	781	1	1	507	2951	1228	208	23474	3333	461	3862	1767	1
25	0	0	1	0	745	0	1	796	796	796	147	37189	2347	328	15900	1759	0
20	1	0	9	0	715	1	1	471	1069	770	209	140765	13652	618	4418	2867	1
17	0	0	2	0	692	1	1	237	2513	964	663	23115	3378	305	7172	2050	1
17	1	0	1	0	671	1	1	286	10534	2559	628	10534	4084	201	63557	3080	1
9	0	0	1	0	644	0	1	305	7172	2050	545	7172	2547	305	7172	2292	0
20	0	0	9	0	632	1	1	772	1259	1015	142	268284	3428	242	35427	2853	1
10	0	0	9	0	606	1	1	339	2616	987	958	14532	5431	248	5550	1503	1
14	0	0	1	0	578	1	1	380	11290	3503	380	11290	3503	380	11290	3503	0
9	0	0	9	0	521	1	1	1157	1157	1157	7854	11290	9572	1157	1259	1208	1
17	0	0	9	0	1390	0	4	244	11991	1754	3462	11991	7972	1433	13566	4672	1
20	0	0	1	0	1368	0	4	1728	3506	2536	3506	3506	3506	3506	3506	3506	1
29	0	0	1	0	1340	0	4	249	599	424	113	268284	3615	65	7792	1045	0
15	0	0	2	0	1315	0	4	425	425	425	396	7154	3751	52	51074	1959	0
16	0	0	1	0	1278	0	4	1432	4186	3221	964	15155	6384	382	25687	3969	1
14	0	0	6	0	1253	0	4	143	6387	1047	154	17742	2974	1603	1603	1603	1
34	0	0	1	0	1208	0	4	426	426	426	175	26247	2809	227	8307	1093	0
28	0	0	1	0	1173	0	4	538	1751	959	314	23115	3937	63	28968	1946	1
22	0	0	0	0	1153	1	4	311	2231	1033	198	140765	5615	152	51074	2390	0
13	1	0	1	0	1128	1	4	249	2524	541	325	25687	3661	266	11179	1437	0
20	0	0	9	0	1094	0	4	279	1350	713	637	9631	4788	310	11484	1854	0
15	0	0	9	0	1058	1	4	418	3357	1360	824	4690	3415	1368	1368	1368	0
19	0	0	1	0	1029	0	4	263	7208	1802	626	22500	4980	52	50105	4380	1
17	0	0	1	0	1247	0	3	304	961	612	92	28968	4060	201	12664	1994	1
20	0	0	5	0	1197	0	3	189	8573	1352	18098	20593	19345	180	16527	1900	1
21	0	0	0	0	1170	1	3	695	695	695	52	268284	3746	106	100712	1955	0
20	0	0	1	0	1150	0	3	283	774	432	253	21036	2995	449	13347	2566	0
13	1	0	1	0	1127	1	3	249	2524	541	142	50105	2358	266	11179	1437	0
21	0	0	9	0	1110	0	3	409	1780	1260	248	15433	2922	63	14130	1758	1
16	0	0	1	0	1077	0	3	124	6118	758	113	268284	3615	237	19461	2080	0
22	0	0	6	0	1049	0	3	443	834	622	340	34170	5262	263	5929	2698	0
19	0	0	4	0	1016	0	3	270	1780	855	11999	12868	12433	178	34265	3647	1
24	0	0	1	0	988	0	3	210	876	485	343	19327	3466	52	2759	893	0
18	1	0	6	0	957	1	3	687	687	687	687	5258	2972	439	2118	1136	0
13	0	0	6	0	923	0	3	556	556	556	2194	3051	2622	215	3454	967	0
13	0	0	9	0	881	1	3	695	953	824	2467	4999	3545	267	10258	3277	1
11	1	0	6	0	854	1	3	880	2524	1706	343	25100	2925	304	25376	2906	0
15	0	0	6	0	834	0	3	287	2422	746	953	4169	2561	604	4538	2542	0
19	0	0	9	0	1234	1	2	152	3940	1014	2376	12048	7049	375	2731	1214	1
4	0	0	0	0	1206	1	2	256	4931	1417	152	51074	2390	152	51074	2390	0
11	0	0	4	0	1195	1	2	309	309	309	342	7293	1494	263	2651	1047	0
13	0	0	9	0	1186	0	2	151	19083	1906	3879	65209	16013	2296	4792	3544	0
15	0	0	9	0	1158	0	2	264	3099	1402	409	34265	7415	283	7888	1804	1
13	0	0	1	0	1135	1	2	249	2524	541	180	16527	1900	266	11179	1437	0
27	0	0	0	0	1122	1	2	249	744	496	338	21389	6405	152	51074	2390	0
30	0	0	0	0	1114	1	2	486	744	585	106	268284	4215	106	100712	1955	0
25	0	0	0	0	1099	1	2	486	744	585	1710	8667	5188	106	100712	1955	0
19	0	0	9	0	1088	0	2	187	2973	1225	329	34265	3570	517	9090	2525	0
14	0	0	1	0	1056	1	2	273	273	273	247	15074	1691	247	8948	1170	0
15	0	1	6	0	1038	0	2	232	6322	2045	894	23474	8108	329	34265	3570	1
11	0	0	4	0	1015	1	2	172	309	248	309	50971	8657	309	309	309	0
20	0	1	0	0	989	0	2	964	1404	1184	964	15155	6384	292	29363	2981	0
13	0	0	4	0	968	1	2	172	172	172	860	6133	2808	164	1906	768	0
6	0	0	4	0	1156	0	1	602	37189	4795	1418	11330	6020	1418	11330	6020	1
13	1	0	1	0	1135	1	1	249	2524	541	281	21036	2524	266	11179	1437	0
17	0	0	6	0	1104	1	1	1176	1176	1176	554	9816	3647	320	15155	3203	1
14	0	0	9	0	1065	0	1	2881	2881	2881	398	140765	6596	398	140765	6596	1
17	0	0	0	0	1044	1	1	476	476	476	106	268284	4215	146	12438	1402	0
8	0	0	1	0	1021	0	1	339	2616	987	339	2616	987	339	2616	987	0
18	0	1	0	0	1011	0	1	412	412	412	5968	5968	5968	163	11785	1358	0
11	0	0	9	0	986	0	1	218	2911	948	315	17969	1810	337	2498	1230	0
20	0	0	0	0	962	1	1	680	680	680	283	27616	2584	169	8045	1415	0
19	0	0	2	0	926	0	1	274	35427	2476	1518	14112	5965	427	22500	4657	1
21	0	0	2	0	898	0	1	420	724	529	444	16758	5016	233	12868	2009	0
22	0	0	9	0	868	0	1	1305	1305	1305	286	37189	4179	248	40832	2001	0
26	0	0	1	0	840	0	1	216	216	216	442	26148	3929	216	9687	1419	0
22	0	0	0	0	821	1	1	348	815	513	160	268284	22040	271	3719	1658	0
26	0	0	9	0	792	0	1	1856	1856	1856	754	12814	4276	946	7246	2236	1
15	0	0	9	0	960	0	0	160	21389	1874	9529	9529	9529	65	13057	2376	1
11	0	0	2	0	916	0	0	1326	1506	1416	409	34265	7415	157	24642	3031	0
12	0	0	0	0	906	0	0	263	793	498	9529	9529	9529	194	6965	1182	0
19	0	0	9	0	874	0	0	2169	2169	2169	523	50971	6349	2169	2169	2169	1
22	0	0	6	0	842	0	0	252	883	598	252	34170	8309	474	1701	981	0
20	0	0	2	1	810	0	0	875	875	875	292	29363	2981	215	18916	2639	0
17	0	0	9	0	780	0	0	154	3634	872	4809	4809	4809	1583	2748	2165	1
9	0	0	9	0	748	1	0	1482	3642	2562	1482	3642	2562	1482	3642	2562	1
11	0	0	9	0	719	1	0	2163	2163	2163	1222	3904	2216	1222	3904	2216	1
11	0	0	9	0	688	1	0	306	1437	730	449	13347	2566	237	11685	2353	1
14	0	0	8	0	642	1	0	242	9761	1394	248	25687	3435	791	2532	1635	1
10	0	0	9	0	611	1	0	547	1574	970	840	11698	3370	348	8372	2664	0
18	0	1	0	0	585	0	0	263	793	498	52	48620	1996	163	8831	1247	0
3	0	0	1	0	557	1	0	3323	3323	3323	3323	3323	3323	3323	3323	3323	1
14	0	0	9	0	530	0	0	169	6946	2376	460	11685	4307	840	11698	3370	1
12	0	0	4	0	704	1	6	188	33997	2536	2402	10607	6504	993	11991	4342	1
12	0	0	9	0	679	1	6	547	2575	1184	742	6242	2228	742	6242	2228	1
9	0	0	6	0	654	1	6	676	676	676	1741	7936	5511	1739	1797	1760	1
18	0	0	6	0	630	0	6	370	1669	774	517	24642	5710	229	13422	2867	1
19	0	0	2	0	624	0	6	152	7368	781	10921	10921	10921	2671	3076	2873	1
20	0	0	2	0	614	0	6	457	457	457	457	5441	2183	152	7368	781	0
19	0	0	2	0	607	0	6	593	593	593	215	7758	1759	321	2351	933	0
19	0	0	2	0	597	0	6	172	1099	542	65	13057	2376	195	17898	1400	0
18	0	0	2	0	589	0	6	395	395	395	242	11330	2259	152	7368	781	0
19	0	0	2	0	583	0	6	552	552	552	310	50105	5351	1167	1898	1532	0
19	0	0	2	0	574	0	6	390	1033	563	244	7052	1530	131	5829	909	0
18	0	0	2	0	568	0	6	484	484	484	484	6951	3376	218	25100	2292	0
17	0	0	2	0	560	0	6	152	7368	781	550	13675	3207	195	17898	1400	0
11	0	0	5	0	539	0	6	851	3719	1828	346	18348	3845	2348	2472	2410	1
14	0	0	2	0	510	1	6	184	13156	1994	812	14234	5453	314	13156	2273	1
28	0	0	9	0	718	0	5	316	3475	1665	385	40260	5691	340	19435	2641	1
19	0	0	5	0	685	0	5	316	9821	2262	752	268284	25728	475	20269	5407	1
15	0	0	1	0	677	0	5	286	724	456	194	11199	2698	187	7154	1149	0
11	0	0	9	0	646	1	5	700	1086	893	237	50105	2612	237	50105	2612	1
25	0	0	1	0	611	0	5	287	1591	702	2612	2612	2612	242	3462	1293	0
13	0	0	9	0	583	1	5	269	7964	951	783	17869	4558	798	2480	1639	1
27	0	1	9	0	544	0	5	976	976	976	21436	21436	21436	710	21436	4386	1
15	0	0	9	0	529	0	5	244	11991	1754	460	14323	3069	281	7888	2152	1
22	0	0	9	0	496	1	5	668	3011	1443	476	50971	5672	366	17742	2144	1
19	0	0	0	0	480	0	5	802	999	900	222	24246	2739	232	27756	2225	0
14	0	0	9	0	460	0	5	281	1946	1126	187	28968	2160	305	3352	1867	1
7	0	0	1	0	440	1	5	261	1557	909	5293	6726	6009	5293	6726	6009	1
12	0	0	7	0	420	1	5	520	3402	1961	409	17742	4368	403	7533	2659	1
16	0	0	2	0	1420	0	4	558	806	682	806	806	806	806	806	806	0
10	0	0	9	0	1397	1	4	1624	2908	2266	1071	14112	5690	151	268284	5134	1
13	0	0	9	0	800	1	4	184	11708	1606	661	11708	4804	237	50105	2612	1
16	0	0	1	0	778	0	4	425	425	425	215	18916	2639	194	6965	1182	0
18	0	0	2	0	755	1	4	152	7368	781	236	104171	5368	359	18839	2713	0
18	0	0	1	0	743	1	4	281	1060	792	113	268284	3615	281	2129	1336	0
16	0	0	2	0	735	1	4	309	774	517	160	24246	2781	152	2012	783	0
23	0	0	2	0	727	1	4	359	508	433	236	104171	5368	378	2296	1337	0
14	0	0	4	0	695	0	4	267	24642	3400	2597	14323	6513	948	11585	4980	1
27	0	0	4	0	650	0	4	343	413	378	413	10149	2885	328	1936	1060	0
15	0	0	1	0	642	1	4	152	7368	781	211	40260	4603	248	40832	2001	0
20	0	0	1	0	638	1	4	281	1101	691	654	15521	4073	131	9480	1827	0
14	1	0	8	0	608	1	4	1739	1739	1739	211	40260	4603	314	12664	2254	1
24	0	0	2	0	595	0	4	164	1581	669	396	13379	2312	338	4534	1192	0
20	1	0	1	0	583	1	4	200	3009	678	236	104171	5368	152	37189	1753	0
6	1	0	1	0	543	1	4	484	6951	3376	316	19435	6669	316	19435	6669	1
21	0	0	1	0	513	0	4	326	1114	612	90	34173	2994	222	4291	1267	0
19	0	0	1	0	981	0	3	425	664	523	412	17898	2482	204	5345	1538	0
17	0	1	0	0	952	0	3	325	1908	617	180	18367	2049	422	2145	992	0
20	0	0	2	0	944	0	3	292	292	292	233	268284	5576	163	6990	1230	0
11	0	0	2	0	940	0	3	292	292	292	292	100712	2615	52	48620	1996	0
20	0	0	2	0	936	0	3	505	509	507	509	7108	3284	509	1661	1093	0
12	0	0	9	0	914	1	3	126	3244	858	306	40832	3493	296	9371	2206	0
27	0	0	1	0	883	0	3	341	929	601	200	24246	2830	461	6489	1434	1
24	0	0	0	0	862	1	3	193	2064	509	113	268284	3615	280	10268	2327	0
21	0	0	1	0	842	1	3	513	513	513	106	100712	1955	342	1979	746	0
16	0	0	1	0	797	0	3	403	403	403	1053	40832	8287	292	29363	2981	0
18	0	0	1	0	775	0	3	526	805	646	180	26198	2815	281	2690	715	1
8	0	0	9	0	758	1	3	124	3634	826	296	9371	2206	244	15155	1653	1
27	0	0	1	0	722	0	3	375	425	400	65	14334	2613	311	1997	753	0
15	0	0	2	0	713	0	3	340	653	496	340	11177	5758	515	1844	1179	0
19	0	0	1	0	705	0	3	218	2536	726	337	15961	2872	106	63557	1800	0
22	0	0	1	0	1121	0	2	325	1908	617	644	4109	2618	65	15900	1536	0
16	0	0	1	0	1097	0	2	52	26198	1943	2469	22500	8786	646	11686	5407	1
16	0	0	9	0	1058	1	2	243	3083	827	180	26198	2815	125	10331	1600	0
32	0	0	9	0	1035	1	2	209	1305	669	143	63557	5311	163	18440	1996	1
13	0	0	6	0	992	1	2	243	751	428	414	28968	3530	223	15900	1958	0
17	0	0	6	0	986	1	2	113	5414	1026	147	37189	2251	204	4524	1751	0
26	0	0	6	0	961	1	2	204	2277	795	840	34173	8047	147	37189	2251	1
10	0	0	2	0	942	1	2	269	3083	898	261	8804	1720	249	25100	1665	0
18	0	0	2	0	930	0	2	243	3083	728	147	37189	2251	249	25100	1665	0
26	0	0	1	0	908	0	2	375	906	602	396	11759	3003	65	15900	1536	1
11	0	0	6	0	883	0	2	659	2908	1615	346	18348	3845	1981	2936	2458	1
16	0	0	9	0	849	0	2	689	689	689	637	11484	4884	379	40832	4611	0
10	0	0	9	0	816	1	2	1011	2079	1407	703	17742	5079	237	50105	2612	1
19	0	0	9	0	787	0	2	341	36410	3348	1115	268284	31188	1254	14112	6419	1
10	0	0	9	0	749	1	2	1118	10389	4866	732	15430	5916	732	15430	5916	1
10	0	0	1	0	938	0	1	396	5132	2627	90	268284	5747	449	20725	3080	1
19	0	0	2	1	916	0	1	266	11495	2041	5441	5441	5441	5441	5441	5441	0
19	0	0	1	0	898	1	1	247	509	343	247	15074	1691	273	4020	1192	0
18	0	0	7	0	866	0	1	180	381	266	90	140765	2971	249	25100	1665	0
10	1	0	4	0	846	1	1	755	5182	1791	295	12289	2159	295	12289	2159	0
12	0	0	9	0	817	1	1	559	2871	1715	476	50105	6957	266	8045	3014	1
17	0	0	2	0	791	0	1	1123	1222	1172	312	17742	3152	194	11199	2698	1
11	0	0	9	0	764	0	1	142	268284	3428	90	268284	5747	52	50105	4380	1
18	0	0	6	0	747	0	1	152	4246	754	253	26335	3092	353	2656	1118	0
20	0	0	2	0	740	0	1	320	1751	885	178	34170	3243	1648	1648	1648	0
27	0	0	1	0	714	0	1	526	805	646	52	28968	3156	324	1802	1173	1
20	0	0	2	0	627	0	1	287	1088	608	487	6607	2303	189	8077	1498	0
25	0	0	7	0	606	0	1	180	381	266	146	27756	2751	261	9529	1605	0
9	0	0	9	0	588	1	1	403	11290	2638	403	11290	2638	403	11290	2638	1
16	0	0	1	0	838	0	0	180	605	326	52	268284	3746	605	605	605	0
10	0	0	9	0	810	1	0	237	50105	2612	237	50105	2612	237	50105	2612	0
10	0	0	9	0	786	1	0	249	249	249	140	48620	2448	334	2289	1072	0
12	0	0	9	0	770	1	0	223	1821	711	223	18367	2817	223	2579	1117	0
17	0	0	2	0	750	0	0	588	2028	1086	7980	7980	7980	635	11179	3385	1
11	0	0	9	0	715	0	0	755	1021	888	298	24246	3275	298	24246	3275	0
21	0	0	4	0	686	0	0	470	727	622	201	10569	3723	498	2617	1599	0
13	0	0	1	0	658	0	0	265	2822	805	261	9529	1605	110	11708	1204	0
13	0	0	1	0	634	0	0	302	6736	1518	278	11987	2539	369	7180	1861	1
23	0	0	9	0	603	0	0	206	17898	2212	763	16527	6304	1358	6695	3913	1
13	0	0	9	0	575	1	0	604	604	604	212	9071	2594	212	9071	2594	1
18	0	0	9	0	550	1	0	229	4375	1000	244	268284	5214	237	5388	1571	0
26	0	0	2	0	531	0	0	425	976	560	106	63557	1800	52	2759	893	0
7	0	0	9	0	509	0	0	755	1021	888	362	10059	2132	400	9397	1759	1
19	0	0	0	0	484	0	0	802	999	900	200	24246	2830	222	24246	2739	0
25	0	0	9	0	840	1	6	432	886	680	283	29363	3883	388	13156	2166	0
27	0	0	1	0	820	0	6	274	1330	657	564	11925	6244	492	9337	2150	0
29	0	0	1	0	800	0	6	231	2576	855	1316	5536	2995	1491	2366	1928	1
22	0	0	9	0	787	0	6	334	3904	794	236	26148	3698	187	18916	1752	0
12	0	0	9	0	748	1	6	375	1120	747	798	2602	1632	895	2602	1487	1
17	0	0	9	0	716	1	6	388	13156	2166	191	65209	4491	142	268284	3428	1
24	0	0	1	0	692	1	6	620	620	620	302	19435	3376	1074	2035	1609	1
22	0	0	4	0	659	0	6	322	967	682	320	15155	3203	258	9356	2170	0
28	0	0	2	0	634	1	6	419	419	419	2950	9761	6660	194	19892	2058	0
10	0	0	2	0	624	1	6	124	3442	1208	63	8851	1385	249	4220	1322	0
18	0	0	2	0	592	1	6	215	3454	967	206	17898	2212	172	6708	1531	1
15	0	0	1	0	572	1	6	215	3454	967	194	19892	2058	247	8559	1657	1
24	0	0	9	0	544	1	6	375	1120	747	897	6423	2866	546	2822	1653	1
5	0	0	1	0	510	1	6	90	12915	2113	1637	7768	4702	1637	7768	4702	1
13	0	0	2	0	786	1	4	233	5373	1212	385	40260	5691	249	4220	1322	1
9	0	0	9	0	760	0	4	1060	1151	1105	287	10149	2817	287	10149	2817	1
16	0	0	2	0	728	0	4	396	5293	1326	310	27756	5997	1044	9437	3528	1
16	0	0	9	0	706	0	4	140	5197	1108	2033	5436	3514	2504	2504	2504	1
12	0	0	9	0	679	0	4	143	6387	1047	600	2545	1388	266	2296	1313	0
24	0	0	2	0	657	0	4	106	3446	908	216	23474	5541	226	18367	3041	0
13	0	0	2	0	632	1	4	1005	1005	1005	2592	2592	2592	374	12755	2336	0
20	0	0	4	0	600	0	4	984	984	984	805	8554	4256	302	3699	1515	1
17	0	0	8	0	570	0	4	178	18916	1264	156	25687	3502	163	17898	1772	0
12	0	0	1	0	541	1	4	2880	2880	2880	668	140765	14297	1530	7601	4565	1
18	0	0	5	0	510	0	4	478	1459	788	661	13840	2722	302	5544	1979	0
19	0	0	0	0	480	0	4	802	999	900	244	268284	5214	222	24246	2739	0
11	0	0	2	0	460	1	4	292	29363	2981	2509	10738	6580	323	36410	3072	1
11	0	0	9	0	440	1	4	700	1086	893	237	50105	2612	237	50105	2612	1
14	0	0	9	0	420	0	4	703	3436	1562	248	40832	2001	266	6628	1993	1
22	0	0	1	0	777	1	3	244	1931	776	623	11686	3387	208	8548	1190	0
23	0	0	1	0	773	1	3	541	541	541	338	14938	2769	164	6059	855	0
11	0	0	1	0	767	1	3	211	847	529	281	35427	3280	160	24246	2781	0
16	0	0	1	0	748	1	3	307	2076	1043	156	10534	1595	190	3879	1189	0
17	0	0	1	0	742	1	3	463	463	463	463	6177	2580	152	7368	781	0
26	0	0	1	0	734	1	3	124	6200	827	155	268284	2710	227	5934	1626	0
12	0	0	1	0	726	1	3	329	504	417	152	3891	1075	429	2073	858	0
13	0	0	1	0	723	1	3	359	1244	669	191	100712	3088	180	14334	2003	0
24	0	0	2	0	712	1	3	124	6200	827	312	6061	2253	1137	1283	1229	0
23	0	0	1	0	709	1	3	384	384	384	261	6242	1963	368	2076	930	0
11	0	0	1	0	696	1	3	419	488	453	200	26148	3014	189	2855	742	0
11	0	0	1	0	683	1	3	272	420	346	191	100712	3088	262	1992	756	0
9	0	0	0	0	680	1	3	152	2012	783	152	8063	4107	152	65209	2353	0
25	0	0	1	0	670	1	3	345	345	345	164	16466	4015	698	2313	1505	0
28	0	0	1	0	661	1	3	154	830	412	157	24642	3523	263	2786	1256	0
20	0	0	1	0	477	0	2	242	6564	1001	374	15074	3327	106	52816	1616	0
4	1	0	6	0	450	1	2	1026	13467	4529	1026	13467	4529	1026	13467	4529	1
10	0	0	1	0	420	1	2	775	775	775	585	6334	2754	311	4397	1193	0
15	0	1	4	0	1435	0	1	986	2234	1524	2234	2234	2234	742	6242	2228	1
15	0	0	6	0	1408	0	1	1116	1981	1548	3051	5444	4247	1981	3446	2713	1
13	0	0	1	0	1401	0	1	237	702	472	368	7964	1968	247	6697	1484	0
16	0	0	1	0	1393	0	1	379	541	460	237	50971	2975	474	1613	1043	0
15	0	0	2	0	1384	0	1	352	13467	2756	2396	13443	5224	336	10921	3021	1
15	0	0	2	0	1365	0	1	410	1722	845	403	50105	3927	433	5345	2404	0
15	0	0	9	0	1341	0	1	169	1647	893	237	50105	2612	423	10059	2023	0
19	0	1	0	0	1311	0	1	334	3904	794	267	20725	2776	447	7153	2546	0
13	0	0	2	1	1283	0	1	1403	1403	1403	218	25100	2292	65	6990	2055	0
18	0	1	2	0	1249	0	1	347	2339	969	329	34265	3570	447	7153	2546	0
23	0	0	9	1	1218	0	1	174	2936	1160	369	12055	3303	1716	2936	2326	1
15	0	0	1	0	1195	1	1	287	1572	693	2300	2300	2300	172	11708	1234	0
17	0	0	9	0	508	0	1	169	1647	893	160	21036	3836	248	5550	1503	1
19	0	0	0	0	476	0	1	201	7601	1228	201	104171	3255	201	63557	3080	0
13	0	0	9	0	460	1	1	218	3099	1129	298	24246	3275	2936	2936	2936	1
17	1	0	1	0	440	1	1	142	268284	3428	188	268284	5169	1530	7601	4565	1
25	0	0	4	0	439	0	1	194	1676	744	382	6695	2970	216	7293	1564	1
6	1	0	1	0	420	1	1	975	5973	2809	602	37189	4795	602	37189	4795	1
11	0	0	0	0	1405	1	0	151	5714	940	350	7573	1829	151	26247	1679	0
13	0	0	6	0	1378	0	0	467	1135	672	292	16396	3417	264	9038	2396	0
14	0	0	9	0	1339	1	0	648	1525	1097	252	34170	3989	172	19327	2989	0
24	0	0	0	0	1310	1	0	637	685	661	675	34173	6267	280	14234	1721	0
22	0	0	0	0	1272	1	0	1133	1133	566	393	21389	4746	411	1965	1050	0
22	0	0	9	0	1233	0	0	328	328	328	147	37189	2251	865	3246	1510	1
16	0	0	9	0	1208	0	0	1017	3053	1639	196	69182	3499	2103	2103	2103	1
19	0	0	2	0	1169	0	0	190	843	470	617	5227	2435	242	6361	1239	0
15	0	0	2	0	1143	1	0	151	1231	728	393	21389	4746	301	5714	1104	0
17	0	0	9	0	575	0	6	1797	1797	1797	233	268284	5576	306	40832	3493	1
27	0	0	4	0	561	0	6	888	1169	1028	3487	6337	4912	358	11330	2788	1
15	0	0	9	0	492	0	6	1007	1007	1007	281	14665	3753	468	6431	1970	1
19	0	0	0	0	480	0	6	802	999	900	222	24246	2739	147	37189	2347	0
5	0	0	9	0	460	1	6	830	2296	1563	512	10851	2504	2149	2149	2149	1
9	1	0	2	0	440	1	6	369	6628	2693	460	20593	5203	460	20593	5203	1
22	0	0	9	0	427	1	6	155	15430	3288	752	268284	25728	589	15430	7092	1
11	1	0	9	0	1376	0	5	987	7847	2596	69182	140765	104973	801	11179	4167	1
14	0	0	1	0	1330	0	5	418	2038	1102	663	5816	2187	311	6381	1539	1
15	0	0	9	0	1302	0	5	201	4652	1331	486	24246	5897	1163	2587	1660	0
11	0	0	1	0	1265	0	5	405	8372	2670	810	29363	6760	2224	6946	4455	1
13	0	0	9	0	1234	0	5	336	870	598	373	12780	2474	641	5469	2382	0
23	0	0	4	0	1200	0	5	418	418	418	5197	6119	5694	420	10421	4325	1
19	0	0	0	0	517	0	5	802	999	900	222	24246	2739	106	50105	2225	0
18	0	0	9	0	494	1	5	405	3118	1522	2768	2768	2768	197	17742	1995	1
17	0	1	6	0	460	0	5	1641	1641	1641	302	19435	3376	142	50105	2358	0
8	0	0	4	0	440	1	5	295	12289	2159	316	19435	6669	316	19435	6669	1
13	0	0	9	0	420	1	5	142	268284	3428	69182	140765	104973	151	268284	5134	1
15	0	0	1	0	1411	0	4	614	614	614	614	15430	4090	315	9727	1290	0
22	0	0	4	0	1370	1	4	795	962	878	113	268284	3615	280	14234	1721	0
11	0	0	9	0	1342	1	4	151	5714	619	212	9071	2594	1150	1150	1150	0
20	0	0	4	0	1317	0	4	52	5730	1338	1042	12915	4462	126	63557	3604	1
16	0	0	9	0	1292	1	4	475	10921	2684	142	268284	3428	142	268284	3428	0
13	0	0	9	0	1266	1	4	146	6708	1299	403	50105	3927	1477	2117	1667	0
22	0	0	2	0	1237	0	4	1610	1610	1610	310	27756	5997	544	3357	1948	1
20	0	0	9	1	1206	0	4	284	12082	1825	163	268284	3395	244	9821	2139	1
25	0	0	2	0	1194	0	4	340	653	496	774	11785	4876	923	923	923	0
29	0	0	2	0	1191	0	4	152	7368	781	90	65209	3080	124	21036	1639	0
17	0	0	4	0	953	1	3	131	979	426	157	24642	3031	157	5313	908	0
25	0	0	9	0	942	1	3	273	801	537	273	104171	8760	261	2700	1640	1
22	0	0	6	0	927	1	3	483	522	502	160	24246	2781	131	8063	1269	0
23	0	0	4	0	925	1	3	151	2993	569	400	19083	5570	124	21036	1639	0
16	0	0	2	0	922	1	3	172	172	172	63	22500	1806	160	5369	1246	0
16	0	0	9	0	914	1	3	172	1099	542	160	24246	2781	126	27200	1685	0
29	0	0	2	0	906	1	3	160	160	160	4197	4197	4197	156	7548	970	0
22	0	0	2	0	904	1	3	417	417	417	6509	6509	6509	1100	1100	1100	0
10	0	0	4	0	884	1	3	445	445	445	252	104171	5771	317	6736	1632	0
21	0	0	9	0	864	1	3	212	783	497	2886	2886	2886	180	13840	1729	0
24	0	0	0	0	846	1	3	429	429	429	367	15155	4065	265	2277	994	0
23	0	0	4	0	827	1	3	285	285	285	209	140765	5085	252	3971	1493	0
21	0	0	4	0	811	1	3	252	3971	850	190	268284	8251	284	3536	1910	0
